county,species,month,hour,n_collisions,risk_score
Östergötlands,Roe Deer,7,17,37,0.0639
Östergötlands,Roe Deer,7,18,35,0.0594
Östergötlands,Roe Deer,7,19,41,0.0731
Östergötlands,Roe Deer,7,20,64,0.1256
Östergötlands,Roe Deer,7,21,113,0.2374
Östergötlands,Roe Deer,7,22,235,0.5160
Östergötlands,Roe Deer,7,23,165,0.3562
Östergötlands,Roe Deer,8,0,63,0.1233
Östergötlands,Roe Deer,8,1,26,0.0388
Östergötlands,Roe Deer,8,2,25,0.0365
Östergötlands,Roe Deer,8,3,33,0.0548
Östergötlands,Roe Deer,8,4,65,0.1279
Östergötlands,Roe Deer,8,5,112,0.2352
Östergötlands,Roe Deer,8,6,74,0.1484
Östergötlands,Roe Deer,8,7,59,0.1142
Östergötlands,Roe Deer,8,8,41,0.0731
Östergötlands,Roe Deer,8,9,44,0.0799
Östergötlands,Roe Deer,8,10,33,0.0548
Östergötlands,Roe Deer,8,11,34,0.0571
Östergötlands,Roe Deer,8,12,33,0.0548
Östergötlands,Roe Deer,8,13,25,0.0365
Östergötlands,Roe Deer,8,14,26,0.0388
Östergötlands,Roe Deer,8,15,44,0.0799
Östergötlands,Roe Deer,8,16,33,0.0548
Östergötlands,Roe Deer,8,17,52,0.0982
Östergötlands,Roe Deer,8,18,57,0.1096
Östergötlands,Roe Deer,8,19,52,0.0982
Östergötlands,Roe Deer,8,20,129,0.2740
Östergötlands,Roe Deer,8,21,230,0.5046
Östergötlands,Roe Deer,8,22,147,0.3151
Östergötlands,Roe Deer,8,23,73,0.1461
Östergötlands,Roe Deer,9,0,53,0.1005
Östergötlands,Roe Deer,9,1,24,0.0342
Östergötlands,Roe Deer,9,2,18,0.0205
Östergötlands,Roe Deer,9,3,29,0.0457
Östergötlands,Roe Deer,9,4,34,0.0571
Östergötlands,Roe Deer,9,5,148,0.3174
Östergötlands,Roe Deer,9,6,224,0.4909
Östergötlands,Roe Deer,9,7,78,0.1575
Östergötlands,Roe Deer,9,8,19,0.0228
Östergötlands,Roe Deer,9,9,27,0.0411
Östergötlands,Roe Deer,9,10,13,0.0091
Östergötlands,Roe Deer,9,11,15,0.0137
Östergötlands,Roe Deer,9,12,19,0.0228
Östergötlands,Roe Deer,9,13,14,0.0114
Östergötlands,Roe Deer,9,14,13,0.0091
Östergötlands,Roe Deer,9,15,18,0.0205
Östergötlands,Roe Deer,9,16,19,0.0228
Östergötlands,Roe Deer,9,17,15,0.0137
Östergötlands,Roe Deer,9,18,48,0.0890
Östergötlands,Roe Deer,9,19,199,0.4338
Östergötlands,Roe Deer,9,20,211,0.4612
Östergötlands,Roe Deer,9,21,84,0.1712
Östergötlands,Roe Deer,9,22,52,0.0982
Östergötlands,Roe Deer,9,23,51,0.0959
Östergötlands,Roe Deer,10,0,73,0.1461
Östergötlands,Roe Deer,10,1,36,0.0616
Östergötlands,Roe Deer,10,2,28,0.0434
Östergötlands,Roe Deer,10,3,29,0.0457
Östergötlands,Roe Deer,10,4,33,0.0548
Östergötlands,Roe Deer,10,5,92,0.1895
Östergötlands,Roe Deer,10,6,295,0.6530
Östergötlands,Roe Deer,10,7,290,0.6416
Östergötlands,Roe Deer,10,8,62,0.1210
Östergötlands,Roe Deer,10,9,27,0.0411
Östergötlands,Roe Deer,10,10,25,0.0365
Östergötlands,Roe Deer,10,11,19,0.0228
Östergötlands,Roe Deer,10,12,27,0.0411
Östergötlands,Roe Deer,10,13,18,0.0205
Östergötlands,Roe Deer,10,14,17,0.0183
Östergötlands,Roe Deer,10,15,22,0.0297
Östergötlands,Roe Deer,10,16,68,0.1347
Östergötlands,Roe Deer,10,17,149,0.3196
Östergötlands,Roe Deer,10,18,381,0.8493
Östergötlands,Roe Deer,10,19,263,0.5799
Östergötlands,Roe Deer,10,20,137,0.2922
Östergötlands,Roe Deer,10,21,101,0.2100
Östergötlands,Roe Deer,10,22,89,0.1826
Östergötlands,Roe Deer,10,23,74,0.1484
Östergötlands,Roe Deer,11,0,79,0.1598
Östergötlands,Roe Deer,11,1,33,0.0548
Östergötlands,Roe Deer,11,2,29,0.0457
Östergötlands,Roe Deer,11,3,25,0.0365
Östergötlands,Roe Deer,11,4,53,0.1005
Östergötlands,Roe Deer,11,5,96,0.1986
Östergötlands,Roe Deer,11,6,241,0.5297
Östergötlands,Roe Deer,11,7,274,0.6050
Östergötlands,Roe Deer,11,8,92,0.1895
Östergötlands,Roe Deer,11,9,39,0.0685
Östergötlands,Roe Deer,11,10,23,0.0320
Östergötlands,Roe Deer,11,11,27,0.0411
Östergötlands,Roe Deer,11,12,25,0.0365
Östergötlands,Roe Deer,11,13,17,0.0183
Östergötlands,Roe Deer,11,14,21,0.0274
Östergötlands,Roe Deer,11,15,86,0.1758
Östergötlands,Roe Deer,11,16,447,1.0000
Östergötlands,Roe Deer,11,17,325,0.7215
Östergötlands,Roe Deer,11,18,139,0.2968
Östergötlands,Roe Deer,11,19,109,0.2283
Östergötlands,Roe Deer,11,20,119,0.2511
Östergötlands,Roe Deer,11,21,126,0.2671
Östergötlands,Roe Deer,11,22,73,0.1461
Östergötlands,Roe Deer,11,23,65,0.1279
Östergötlands,Roe Deer,12,0,74,0.1484
Östergötlands,Roe Deer,12,1,37,0.0639
Östergötlands,Roe Deer,12,2,29,0.0457
Östergötlands,Roe Deer,12,3,28,0.0434
Östergötlands,Roe Deer,12,4,42,0.0753
Östergötlands,Roe Deer,12,5,97,0.2009
Östergötlands,Roe Deer,12,6,181,0.3927
Östergötlands,Roe Deer,12,7,210,0.4589
Östergötlands,Roe Deer,12,8,118,0.2489
Östergötlands,Roe Deer,12,9,44,0.0799
Östergötlands,Roe Deer,12,10,28,0.0434
Östergötlands,Roe Deer,12,11,25,0.0365
Östergötlands,Roe Deer,12,12,29,0.0457
Östergötlands,Roe Deer,12,13,11,0.0046
Östergötlands,Roe Deer,12,14,25,0.0365
Östergötlands,Roe Deer,12,15,115,0.2420
Östergötlands,Roe Deer,12,16,351,0.7808
Östergötlands,Roe Deer,12,17,200,0.4361
Östergötlands,Roe Deer,12,18,109,0.2283
Östergötlands,Roe Deer,12,19,104,0.2169
Östergötlands,Roe Deer,12,20,109,0.2283
Östergötlands,Roe Deer,12,21,116,0.2443
Östergötlands,Roe Deer,12,22,88,0.1804
Östergötlands,Roe Deer,12,23,53,0.1005
Östergötlands,Wild Boar,1,0,13,0.1200
Östergötlands,Wild Boar,1,1,11,0.1000
Östergötlands,Wild Boar,1,2,2,0.0100
Östergötlands,Wild Boar,1,3,5,0.0400
Östergötlands,Wild Boar,1,4,8,0.0700
Östergötlands,Wild Boar,1,5,27,0.2600
Östergötlands,Wild Boar,1,6,42,0.4100
Östergötlands,Wild Boar,1,7,37,0.3600
Östergötlands,Wild Boar,1,8,18,0.1700
Östergötlands,Wild Boar,1,9,9,0.0800
Östergötlands,Wild Boar,1,10,9,0.0800
Östergötlands,Wild Boar,1,11,5,0.0400
Östergötlands,Wild Boar,1,12,6,0.0500
Östergötlands,Wild Boar,1,13,3,0.0200
Östergötlands,Wild Boar,1,14,2,0.0100
Östergötlands,Wild Boar,1,15,9,0.0800
Östergötlands,Wild Boar,1,16,12,0.1100
Östergötlands,Wild Boar,1,17,31,0.3000
Östergötlands,Wild Boar,1,18,42,0.4100
Östergötlands,Wild Boar,1,19,35,0.3400
Östergötlands,Wild Boar,1,20,45,0.4400
Östergötlands,Wild Boar,1,21,28,0.2700
Östergötlands,Wild Boar,1,22,29,0.2800
Östergötlands,Wild Boar,1,23,14,0.1300
Östergötlands,Wild Boar,2,0,16,0.1500
Östergötlands,Wild Boar,2,1,4,0.0300
Östergötlands,Wild Boar,2,2,4,0.0300
Östergötlands,Wild Boar,2,3,3,0.0200
Östergötlands,Wild Boar,2,4,6,0.0500
Östergötlands,Wild Boar,2,5,16,0.1500
Östergötlands,Wild Boar,2,6,27,0.2600
Östergötlands,Wild Boar,2,7,21,0.2000
Östergötlands,Wild Boar,2,8,7,0.0600
Östergötlands,Wild Boar,2,9,5,0.0400
Östergötlands,Wild Boar,2,10,4,0.0300
Östergötlands,Wild Boar,2,12,3,0.0200
Östergötlands,Wild Boar,2,13,2,0.0100
Östergötlands,Wild Boar,2,14,3,0.0200
Östergötlands,Wild Boar,2,16,4,0.0300
Östergötlands,Wild Boar,2,17,10,0.0900
Östergötlands,Wild Boar,2,18,39,0.3800
Östergötlands,Wild Boar,2,19,35,0.3400
Östergötlands,Wild Boar,2,20,38,0.3700
Östergötlands,Wild Boar,2,21,29,0.2800
Östergötlands,Wild Boar,2,22,31,0.3000
Östergötlands,Wild Boar,2,23,13,0.1200
Östergötlands,Wild Boar,3,0,26,0.2500
Östergötlands,Wild Boar,3,1,11,0.1000
Östergötlands,Wild Boar,3,2,8,0.0700
Östergötlands,Wild Boar,3,3,5,0.0400
Östergötlands,Wild Boar,3,4,9,0.0800
Östergötlands,Wild Boar,3,5,22,0.2100
Östergötlands,Wild Boar,3,6,10,0.0900
Östergötlands,Wild Boar,3,7,3,0.0200
Östergötlands,Wild Boar,3,8,3,0.0200
Östergötlands,Wild Boar,3,9,4,0.0300
Östergötlands,Wild Boar,3,10,2,0.0100
Östergötlands,Wild Boar,3,11,1,0.0000
Östergötlands,Wild Boar,3,12,4,0.0300
Östergötlands,Wild Boar,3,13,2,0.0100
Östergötlands,Wild Boar,3,15,2,0.0100
Östergötlands,Wild Boar,3,16,5,0.0400
Östergötlands,Wild Boar,3,17,3,0.0200
Östergötlands,Wild Boar,3,18,14,0.1300
Östergötlands,Wild Boar,3,19,36,0.3500
Östergötlands,Wild Boar,3,20,45,0.4400
Östergötlands,Wild Boar,3,21,34,0.3300
Östergötlands,Wild Boar,3,22,19,0.1800
Östergötlands,Wild Boar,3,23,17,0.1600
Östergötlands,Wild Boar,4,0,19,0.1800
Östergötlands,Wild Boar,4,1,10,0.0900
Östergötlands,Wild Boar,4,2,7,0.0600
Östergötlands,Wild Boar,4,3,4,0.0300
Östergötlands,Wild Boar,4,4,12,0.1100
Östergötlands,Wild Boar,4,5,9,0.0800
Östergötlands,Wild Boar,4,6,11,0.1000
Östergötlands,Wild Boar,4,7,4,0.0300
Östergötlands,Wild Boar,4,8,6,0.0500
Östergötlands,Wild Boar,4,10,1,0.0000
Östergötlands,Wild Boar,4,11,3,0.0200
Östergötlands,Wild Boar,4,12,3,0.0200
Östergötlands,Wild Boar,4,14,3,0.0200
Östergötlands,Wild Boar,4,15,1,0.0000
Östergötlands,Wild Boar,4,18,1,0.0000
Östergötlands,Wild Boar,4,19,2,0.0100
Östergötlands,Wild Boar,4,20,14,0.1300
Östergötlands,Wild Boar,4,21,34,0.3300
Östergötlands,Wild Boar,4,22,23,0.2200
Östergötlands,Wild Boar,4,23,20,0.1900
Östergötlands,Wild Boar,5,0,39,0.3800
Östergötlands,Wild Boar,5,1,13,0.1200
Östergötlands,Wild Boar,5,2,12,0.1100
Östergötlands,Wild Boar,5,3,9,0.0800
Östergötlands,Wild Boar,5,4,6,0.0500
Östergötlands,Wild Boar,5,5,8,0.0700
Östergötlands,Wild Boar,5,6,4,0.0300
Östergötlands,Wild Boar,5,7,9,0.0800
Östergötlands,Wild Boar,5,8,4,0.0300
Östergötlands,Wild Boar,5,9,1,0.0000
Östergötlands,Wild Boar,5,10,2,0.0100
Östergötlands,Wild Boar,5,11,1,0.0000
Östergötlands,Wild Boar,5,12,1,0.0000
Östergötlands,Wild Boar,5,13,1,0.0000
Östergötlands,Wild Boar,5,16,1,0.0000
Östergötlands,Wild Boar,5,17,2,0.0100
